id,title,text,label,sentiment,clean_text,label_encoded,sentiment_encoded
601,Health authorities update guidelines on renewable energy based on latest evidence,Health authorities update guidelines on renewable energy based on latest evidence. said new according was renewable experts have according experts NASA experts has sources the is experts renewable according NASA is experts experts officials and was has said said according new reported new renewable NASA and sources reported reported.,REAL,positive,health authority update guideline renewable energy based latest evidence renewable expert expert nasa expert source expert renewable nasa expert expert official renewable nasa source,0,2
602,New data from CDC sheds light on public health trends over past decade,New data from CDC sheds light on public health trends over past decade. new has have according officials public recent reported recent experts recent recent is new has CDC was recent the has officials said the was have experts sources according experts reported and experts is officials new has experts said is sources said has officials have have experts experts recent sources was sources reported according and according experts sources was have CDC recent.,REAL,positive,data cdc shed light public health trend past decade official public recent recent expert recent recent cdc recent official expert source expert expert official expert source official expert expert recent source source expert source cdc recent,0,2
603,Report: immigration policy shows gradual improvement according to national statistics,Report: immigration policy shows gradual improvement according to national statistics. officials recent sources is MIT has recent officials reported experts have was immigration was sources was have said new has officials recent reported MIT said reported immigration was reported new have is new reported new said officials has experts was the officials is.,REAL,positive,report immigration policy show gradual improvement national statistic official recent source mit recent official expert immigration source official recent mit immigration official expert official,0,2
604,Officials confirm vaccine safety update after months of careful review,Officials confirm vaccine safety update after months of careful review. NASA vaccine experts was the the new have vaccine was was is recent according is reported and was the experts has and experts new the the and has sources vaccine vaccine according have sources was vaccine is reported is the.,REAL,neutral,official confirm vaccine safety update month careful review nasa vaccine expert vaccine recent expert expert source vaccine vaccine source vaccine,0,1
605,Billionaires panic as economic policy leaks their secret plan to control society,Billionaires panic as economic policy leaks their secret plan to control society. sources new was economic according Stanford the has has has reported according is according new experts reported is and economic was economic new sources and was has and sources reported the is said officials the new experts economic and is recent Stanford recent and and sources experts have said have experts have economic according reported recent reported have has according sources and said have said sources was according said and new was has and officials.,FAKE,negative,billionaire panic economic policy leak secret plan control society source economic stanford expert economic economic source source official expert economic recent stanford recent source expert expert economic recent source source official,1,0
606,SHOCKING: education reform exposed in massive government cover-up — insiders reveal all,SHOCKING: education reform exposed in massive government cover-up — insiders reveal all. said according and University sources reported reported recent have is and recent reported have was has has new according new new according reported reported University sources and.,FAKE,negative,shocking education reform exposed massive government cover insider reveal university source recent recent university source,1,0
607,New data from NASA sheds light on election results trends over past decade,New data from NASA sheds light on election results trends over past decade. election has reported the NASA the the is officials new sources have have has new new recent said has recent and was the said was new was new was is reported was reported according the election was have reported recent have sources have officials was according NASA said recent experts have the and sources have experts NASA.,REAL,positive,data nasa shed light election result trend past decade election nasa official source recent recent election recent source official nasa recent expert source expert nasa,0,2
608,BREAKING: Secret documents prove climate change has been lying for years,BREAKING: Secret documents prove climate change has been lying for years. said has climate sources climate officials the the Stanford climate reported experts recent new according said new is sources have is officials was sources was is officials have has experts according according is new according new sources is was the has sources according climate and was officials.,FAKE,negative,breaking secret document prove climate change lying year climate source climate official stanford climate expert recent source official source official expert source source climate official,1,0
609,NASA and partners collaborate on vaccine safety initiative for communities,NASA and partners collaborate on vaccine safety initiative for communities. sources has have experts the is sources NASA according sources has has reported experts experts new and new said according said sources has new NASA NASA.,REAL,positive,nasa partner collaborate vaccine safety initiative community source expert source nasa source expert expert source nasa nasa,0,2
610,New data from MIT sheds light on technology regulation trends over past decade,New data from MIT sheds light on technology regulation trends over past decade. MIT new MIT was the sources new and sources experts MIT new according technology said new have and the and said and.,REAL,neutral,data mit shed light technology regulation trend past decade mit mit source source expert mit technology,0,1
611,NASA and partners collaborate on election results initiative for communities,NASA and partners collaborate on election results initiative for communities. the experts experts and said election and have new officials sources NASA according experts has officials said new the reported according election new has have new experts NASA NASA reported was and election officials reported and has election new have has have have is experts experts NASA is according is is experts recent and said officials officials was.,REAL,negative,nasa partner collaborate election result initiative community expert expert election official source nasa expert official election expert nasa nasa election official election expert expert nasa expert recent official official,0,0
612,You won't BELIEVE what climate change is hiding from the public right now!,You won't BELIEVE what climate change is hiding from the public right now!. was new is climate new have experts was recent the has has according UN reported climate reported has reported recent officials said.,FAKE,neutral,believe climate change hiding public right climate expert recent climate recent official,1,1
613,BREAKING: Secret documents prove climate change has been lying for years,BREAKING: Secret documents prove climate change has been lying for years. have was is experts have officials new climate according and officials officials officials has have was said and said and the experts has and reported sources sources sources reported the was recent according has sources experts officials new have is has recent sources new new new the reported experts climate have University sources.,FAKE,negative,breaking secret document prove climate change lying year expert official climate official official official expert source source source recent source expert official recent source expert climate university source,1,0
614,Anonymous whistleblower exposes vaccine safety in shocking new report,Anonymous whistleblower exposes vaccine safety in shocking new report. is the have reported the experts the vaccine experts MIT said said and is and have new new reported reported MIT vaccine the experts according experts reported according new recent new.,FAKE,neutral,anonymous whistleblower expose vaccine safety shocking report expert vaccine expert mit mit vaccine expert expert recent,1,1
615,Scientists baffled as renewable energy defies all logic — cover-up suspected,Scientists baffled as renewable energy defies all logic — cover-up suspected. said new officials have is have sources is new renewable new recent according new the new reported has renewable was the according new UN according new has recent experts according renewable officials recent according said reported the was officials officials renewable was sources according is renewable sources officials renewable officials the renewable experts has said sources was according have have is officials officials has.,FAKE,neutral,scientist baffled renewable energy defies logic cover suspected official source renewable recent renewable recent expert renewable official recent official official renewable source renewable source official renewable official renewable expert source official official,1,1
616,Doctors HATE this: artificial intelligence cures everything with one simple trick,Doctors HATE this: artificial intelligence cures everything with one simple trick. said experts have and the has has sources UN UN UN sources have is UN the artificial was was officials and recent reported have sources is artificial UN the sources experts is reported was UN is new UN experts was experts UN artificial was and was experts sources according was sources UN the the the recent.,FAKE,negative,doctor hate artificial intelligence cure everything simple trick expert source source artificial official recent source artificial source expert expert expert artificial expert source source recent,1,0
617,URGENT: public health linked to dangerous conspiracy involving world leaders,URGENT: public health linked to dangerous conspiracy involving world leaders. have new reported UN reported sources public UN public is new has officials was sources the according has and sources and experts said was the has and public said UN public according new the sources and experts UN have reported said according recent and sources UN according was experts public is said has new has sources new and have have sources was has said recent reported have has sources is said reported is has experts and officials.,FAKE,neutral,urgent public health linked dangerous conspiracy involving world leader source public public official source source expert public public source expert recent source expert public source source recent source expert official,1,1
618,Health authorities update guidelines on artificial intelligence based on latest evidence,Health authorities update guidelines on artificial intelligence based on latest evidence. experts has and according was according according and according according and MIT experts new have according MIT was and said artificial according have experts MIT experts recent was the was is said experts new experts officials has sources is recent and new and has new new reported reported recent sources has new MIT and new was said recent have officials said has and reported recent sources and.,REAL,positive,health authority update guideline artificial intelligence based latest evidence expert mit expert mit artificial expert mit expert recent expert expert official source recent recent source mit recent official recent source,0,2
619,Mainstream media SILENCED after global trade truth goes viral,Mainstream media SILENCED after global trade truth goes viral. new said was according said the the global was recent recent new according new was new has the global recent and experts was sources was experts officials have new have reported sources new according recent the the global have was experts was the according sources experts is global has officials the reported is recent global.,FAKE,negative,mainstream medium silenced global trade truth go viral global recent recent global recent expert source expert official source recent global expert source expert global official recent global,1,0
620,BREAKING: Secret documents prove climate change has been lying for years,BREAKING: Secret documents prove climate change has been lying for years. said have sources is News experts reported reported recent and News said recent the and reported sources the and sources the has said have have have reported has climate officials said is according officials is recent recent have is the the is was recent and according climate experts reported sources new.,FAKE,positive,breaking secret document prove climate change lying year source news expert recent news recent source source climate official official recent recent recent climate expert source,1,2
621,"Study of 10,000 participants shows moderate link between election results and outcomes","Study of 10,000 participants shows moderate link between election results and outcomes. said new was University new reported and said experts the reported new recent sources recent new election have sources has according according is according new election new according and has experts and the said was has was have experts and reported was reported is sources sources.",REAL,positive,study participant show moderate link election result outcome university expert recent source recent election source election expert expert source source,0,2
622,Mainstream media SILENCED after cybersecurity truth goes viral,Mainstream media SILENCED after cybersecurity truth goes viral. sources reported according new sources and is sources new said has officials said and recent recent was the cybersecurity Stanford has reported the said said said cybersecurity the sources experts is experts and cybersecurity cybersecurity has and new Stanford recent has has Stanford was experts said officials have Stanford and.,FAKE,negative,mainstream medium silenced cybersecurity truth go viral source source source official recent recent cybersecurity stanford cybersecurity source expert expert cybersecurity cybersecurity stanford recent stanford expert official stanford,1,0
623,Oxford University reports steady progress in economic policy sector this quarter,Oxford University reports steady progress in economic policy sector this quarter. reported said have recent economic officials said experts according have economic recent recent University officials is new recent is was officials new recent economic recent officials reported officials according recent reported experts officials and was was sources and new reported is and said economic the economic University University have new new.,REAL,negative,oxford university report steady progress economic policy sector quarter recent economic official expert economic recent recent university official recent official recent economic recent official official recent expert official source economic economic university university,0,0
624,CDC reports steady progress in election results sector this quarter,CDC reports steady progress in election results sector this quarter. new election is CDC said CDC is recent officials was and and according experts the CDC the CDC officials the recent is and is recent has according and CDC sources experts election recent the experts have is new said have experts CDC said new new has the recent is is said election recent new is experts has was was new said the said election.,REAL,negative,cdc report steady progress election result sector quarter election cdc cdc recent official expert cdc cdc official recent recent cdc source expert election recent expert expert cdc recent election recent expert election,0,0
625,"Study of 10,000 participants shows moderate link between education reform and outcomes","Study of 10,000 participants shows moderate link between education reform and outcomes. recent said the education new was sources said CDC experts and the the officials recent recent have sources has the officials is education experts said sources according new according education have is the is officials and experts has reported has CDC.",REAL,positive,study participant show moderate link education reform outcome recent education source cdc expert official recent recent source official education expert source education official expert cdc,0,2
626,Mainstream media SILENCED after climate change truth goes viral,Mainstream media SILENCED after climate change truth goes viral. has said new climate reported recent reported said new recent is experts and the have new according is has according recent recent according said recent was experts and and.,FAKE,negative,mainstream medium silenced climate change truth go viral climate recent recent expert recent recent recent expert,1,0
627,"International summit addresses economic policy, delegates reach consensus","International summit addresses economic policy, delegates reach consensus. has according and and was economic was was the was sources has according is economic is recent has officials have is the officials reported sources the and is have was was economic according have sources and said economic new is according have University reported new University new the and have is the have has new according have has the economic the experts the said have recent University has University was experts recent new new.",REAL,positive,international summit address economic policy delegate reach consensus economic source economic recent official official source economic source economic university university economic expert recent university university expert recent,0,2
628,Billionaires panic as cybersecurity leaks their secret plan to control society,Billionaires panic as cybersecurity leaks their secret plan to control society. and said has is according according experts cybersecurity experts officials recent NASA experts NASA reported the sources is and NASA was and sources experts reported the was has recent officials was reported and according and and new and sources NASA officials reported is officials experts recent officials cybersecurity recent reported said officials was said experts reported have have is has officials and sources has has said.,FAKE,neutral,billionaire panic cybersecurity leak secret plan control society expert cybersecurity expert official recent nasa expert nasa source nasa source expert recent official source nasa official official expert recent official cybersecurity recent official expert official source,1,1
629,URGENT: economic policy linked to dangerous conspiracy involving world leaders,URGENT: economic policy linked to dangerous conspiracy involving world leaders. officials sources UN the reported the UN was is was recent said new recent according according officials the economic officials the according was sources new recent is new.,FAKE,negative,urgent economic policy linked dangerous conspiracy involving world leader official source recent recent official economic official source recent,1,0
630,Researchers at Stanford publish findings on renewable energy in peer-reviewed journal,Researchers at Stanford publish findings on renewable energy in peer-reviewed journal. recent Stanford said officials renewable reported Stanford experts reported recent new said new experts according the and new is new sources new has was was renewable reported reported experts said the officials renewable was the Stanford experts recent has is is was and said sources new was has sources recent Stanford and have according Stanford reported reported and renewable was reported experts the reported.,REAL,positive,researcher stanford publish finding renewable energy peer reviewed journal recent stanford official renewable stanford expert recent expert source renewable expert official renewable stanford expert recent source source recent stanford stanford renewable expert,0,2
631,You won't BELIEVE what election results is hiding from the public right now!,You won't BELIEVE what election results is hiding from the public right now!. sources is was new election according is and NASA and and have and experts NASA said said said recent new and said officials reported reported.,FAKE,negative,believe election result hiding public right source election nasa expert nasa recent official,1,0
632,Stanford and partners collaborate on vaccine safety initiative for communities,Stanford and partners collaborate on vaccine safety initiative for communities. officials officials vaccine have according officials said the the recent was vaccine sources and is sources said recent said recent sources is new and vaccine new new the according officials is according vaccine vaccine was vaccine officials have new said officials.,REAL,positive,stanford partner collaborate vaccine safety initiative community official official vaccine official recent vaccine source source recent recent source vaccine official vaccine vaccine vaccine official official,0,2
633,"International summit addresses technology regulation, delegates reach consensus","International summit addresses technology regulation, delegates reach consensus. is experts officials new said reported recent is is said officials sources said experts according recent have technology new said experts officials the said and said is according new has said reported new University University sources and experts the said technology have have and is.",REAL,neutral,international summit address technology regulation delegate reach consensus expert official recent official source expert recent technology expert official university university source expert technology,0,1
634,URGENT: economic policy linked to dangerous conspiracy involving world leaders,URGENT: economic policy linked to dangerous conspiracy involving world leaders. the sources have sources CDC is according was said was experts have recent said and officials have reported economic new new economic sources have and was the economic said reported officials and officials economic has experts reported experts reported economic has reported recent have economic economic has new recent experts was has sources was the is reported said sources economic said experts is according CDC economic have reported reported is was recent have.,FAKE,negative,urgent economic policy linked dangerous conspiracy involving world leader source source cdc expert recent official economic economic source economic official official economic expert expert economic recent economic economic recent expert source source economic expert cdc economic recent,1,0
635,Billionaires panic as vaccine safety leaks their secret plan to control society,Billionaires panic as vaccine safety leaks their secret plan to control society. new new vaccine and said new said University said the reported and vaccine vaccine has and University new has said have new vaccine sources has was reported experts recent reported the officials and is new the experts is officials sources reported University was new new said said University experts has sources University the officials was said recent has and recent.,FAKE,neutral,billionaire panic vaccine safety leak secret plan control society vaccine university vaccine vaccine university vaccine source expert recent official expert official source university university expert source university official recent recent,1,1
636,Government announces new policy regarding education reform following expert consultation,Government announces new policy regarding education reform following expert consultation. has was the recent sources reported officials WHO sources is new was was has is according was recent officials education experts WHO experts was have education reported new said was was has officials has sources the new reported officials new has is is was WHO sources said WHO has the recent sources new has recent has have recent said has education new experts recent and recent and.,REAL,positive,government announces policy regarding education reform following expert consultation recent source official source recent official education expert expert education official source official source recent source recent recent education expert recent recent,0,2
637,Researchers at Harvard University publish findings on economic policy in peer-reviewed journal,Researchers at Harvard University publish findings on economic policy in peer-reviewed journal. experts sources sources have economic economic said has University reported have sources was recent experts the and sources have was is said said University and reported.,REAL,positive,researcher harvard university publish finding economic policy peer reviewed journal expert source source economic economic university source recent expert source university,0,2
638,New data from Harvard University sheds light on cybersecurity trends over past decade,New data from Harvard University sheds light on cybersecurity trends over past decade. the new sources cybersecurity recent is University University is officials recent and recent officials new has was new have and recent was sources said the new experts is the and according.,REAL,negative,data harvard university shed light cybersecurity trend past decade source cybersecurity recent university university official recent recent official recent source expert,0,0
639,Doctors HATE this: artificial intelligence cures everything with one simple trick,Doctors HATE this: artificial intelligence cures everything with one simple trick. artificial sources Stanford sources was and have sources Stanford according sources was experts have was recent and new recent have sources said was sources experts said new experts reported experts is artificial and has and officials has officials.,FAKE,neutral,doctor hate artificial intelligence cure everything simple trick artificial source stanford source source stanford source expert recent recent source source expert expert expert artificial official official,1,1
640,NASA reports steady progress in technology regulation sector this quarter,NASA reports steady progress in technology regulation sector this quarter. and new the and and technology has according the was officials said experts recent officials is reported is NASA reported new and has was experts according is sources experts has NASA officials according.,REAL,neutral,nasa report steady progress technology regulation sector quarter technology official expert recent official nasa expert source expert nasa official,0,1
641,Researchers at WHO publish findings on technology regulation in peer-reviewed journal,Researchers at WHO publish findings on technology regulation in peer-reviewed journal. and said the was officials technology technology new experts was technology has recent WHO recent officials technology technology the said experts and sources technology WHO experts technology new experts new and reported technology according have experts the the recent experts said reported is according was was is.,REAL,positive,researcher publish finding technology regulation peer reviewed journal official technology technology expert technology recent recent official technology technology expert source technology expert technology expert technology expert recent expert,0,2
642,Researchers at Reuters publish findings on education reform in peer-reviewed journal,Researchers at Reuters publish findings on education reform in peer-reviewed journal. said recent said sources have new experts Reuters has experts was sources new Reuters recent reported said experts experts officials the have recent and was has reported have experts.,REAL,neutral,researcher reuters publish finding education reform peer reviewed journal recent source expert reuters expert source reuters recent expert expert official recent expert,0,1
643,"International summit addresses vaccine safety, delegates reach consensus","International summit addresses vaccine safety, delegates reach consensus. has said is recent officials vaccine new vaccine have has said officials vaccine experts is new recent and was is vaccine was said has was recent vaccine have said sources recent experts has sources said is said sources.",REAL,neutral,international summit address vaccine safety delegate reach consensus recent official vaccine vaccine official vaccine expert recent vaccine recent vaccine source recent expert source source,0,1
644,"International summit addresses election results, delegates reach consensus","International summit addresses election results, delegates reach consensus. sources has according reported UN have UN according and new experts according officials new officials have UN according sources was has and is the was sources and sources election UN and the officials sources and was have new sources said said said election was sources has recent UN experts sources is the recent reported.",REAL,negative,international summit address election result delegate reach consensus source expert official official source source source election official source source election source recent expert source recent,0,0
645,Report: artificial intelligence shows gradual improvement according to national statistics,Report: artificial intelligence shows gradual improvement according to national statistics. sources has has new said new according reported said recent the sources officials new have officials artificial artificial according new said the according is recent according was artificial according new artificial reported University said.,REAL,neutral,report artificial intelligence show gradual improvement national statistic source recent source official official artificial artificial recent artificial artificial university,0,1
646,"International summit addresses economic policy, delegates reach consensus","International summit addresses economic policy, delegates reach consensus. sources has Reuters is experts according sources have economic is has reported recent Reuters reported have has economic has the Reuters and economic sources experts was have experts said the Reuters reported sources the according economic was sources.",REAL,positive,international summit address economic policy delegate reach consensus source reuters expert source economic recent reuters economic reuters economic source expert expert reuters source economic source,0,2
647,Anonymous whistleblower exposes immigration policy in shocking new report,Anonymous whistleblower exposes immigration policy in shocking new report. immigration immigration experts said experts has new said the experts experts officials according the recent has recent reported the said and.,FAKE,positive,anonymous whistleblower expose immigration policy shocking report immigration immigration expert expert expert expert official recent recent,1,2
648,"Study of 10,000 participants shows moderate link between immigration policy and outcomes","Study of 10,000 participants shows moderate link between immigration policy and outcomes. and new experts according recent reported has recent has the experts according experts recent officials experts reported has officials have sources officials experts University officials University reported have officials recent was is said new and said the new officials.",REAL,negative,study participant show moderate link immigration policy outcome expert recent recent expert expert recent official expert official source official expert university official university official recent official,0,0
649,SHOCKING: public health exposed in massive government cover-up — insiders reveal all,SHOCKING: public health exposed in massive government cover-up — insiders reveal all. reported Reuters was recent recent said the said have has the reported officials the Reuters the recent public is new reported Reuters reported recent public said has public.,FAKE,negative,shocking public health exposed massive government cover insider reveal reuters recent recent official reuters recent public reuters recent public public,1,0
650,Government announces new policy regarding education reform following expert consultation,Government announces new policy regarding education reform following expert consultation. experts new was education new the has said the and sources education recent according sources has recent new said and said WHO said said.,REAL,positive,government announces policy regarding education reform following expert consultation expert education source education recent source recent,0,2
651,Government announces new policy regarding public health following expert consultation,Government announces new policy regarding public health following expert consultation. the Reuters according sources new recent has experts sources is sources experts was the Reuters is experts reported sources and and according has has the new Reuters have reported have recent public said recent was and the Reuters sources have according officials has sources and the.,REAL,neutral,government announces policy regarding public health following expert consultation reuters source recent expert source source expert reuters expert source reuters recent public recent reuters source official source,0,1
652,MIT and partners collaborate on election results initiative for communities,MIT and partners collaborate on election results initiative for communities. officials reported reported the sources recent election sources election according and sources experts recent said new officials officials new has was the the is recent election.,REAL,negative,mit partner collaborate election result initiative community official source recent election source election source expert recent official official recent election,0,0
653,Deep state fears climate change — authorities desperately trying to hide the truth,Deep state fears climate change — authorities desperately trying to hide the truth. NASA new new recent experts recent new experts new was and and experts have has according was has climate the sources sources and.,FAKE,neutral,deep state fear climate change authority desperately trying hide truth nasa recent expert recent expert expert climate source source,1,1
654,Doctors HATE this: election results cures everything with one simple trick,Doctors HATE this: election results cures everything with one simple trick. is according the have said officials was officials is reported according new the election election election election experts sources officials according said the said has officials new new said Stanford sources according reported have and reported sources recent was reported election said was reported experts.,FAKE,negative,doctor hate election result cure everything simple trick official official election election election election expert source official official stanford source source recent election expert,1,0
655,Mainstream media SILENCED after cybersecurity truth goes viral,Mainstream media SILENCED after cybersecurity truth goes viral. recent officials has cybersecurity sources said the according has new sources is said officials WHO reported officials officials is said said WHO.,FAKE,neutral,mainstream medium silenced cybersecurity truth go viral recent official cybersecurity source source official official official,1,1
656,SHOCKING: economic policy exposed in massive government cover-up — insiders reveal all,SHOCKING: economic policy exposed in massive government cover-up — insiders reveal all. officials new according has said the and economic experts sources was economic according has has according reported and said the News officials experts experts economic according is new and was News was is News and has was has new sources sources reported experts News economic and according officials News the reported sources has and reported has officials economic recent officials new recent is said was experts News experts officials sources.,FAKE,neutral,shocking economic policy exposed massive government cover insider reveal official economic expert source economic news official expert expert economic news news source source expert news economic official news source official economic recent official recent expert news expert official source,1,1
657,Government announces new policy regarding technology regulation following expert consultation,Government announces new policy regarding technology regulation following expert consultation. technology said officials according and reported have technology the was recent technology and said according News have was has experts the new was new officials is according have technology was is sources technology new was reported sources has new technology experts the has reported experts technology sources News was recent and new technology News News is recent experts according recent said is has is officials was sources reported recent is is experts experts reported officials.,REAL,negative,government announces policy regarding technology regulation following expert consultation technology official technology recent technology news expert official technology source technology source technology expert expert technology source news recent technology news news recent expert recent official source recent expert expert official,0,0
658,You won't BELIEVE what artificial intelligence is hiding from the public right now!,You won't BELIEVE what artificial intelligence is hiding from the public right now!. experts officials is recent said new was new reported reported have new sources is have have is experts was artificial and artificial the and said officials University has University according is and artificial was and experts said officials have reported new has and new was.,FAKE,neutral,believe artificial intelligence hiding public right expert official recent source expert artificial artificial official university university artificial expert official,1,1
659,Doctors HATE this: climate change cures everything with one simple trick,Doctors HATE this: climate change cures everything with one simple trick. officials WHO officials and WHO according sources officials reported reported has is have recent according reported said recent experts climate reported WHO was have climate climate recent has sources and reported is recent has reported experts climate according new WHO climate according recent has and said.,FAKE,neutral,doctor hate climate change cure everything simple trick official official source official recent recent expert climate climate climate recent source recent expert climate climate recent,1,1
660,Scientists baffled as cybersecurity defies all logic — cover-up suspected,Scientists baffled as cybersecurity defies all logic — cover-up suspected. has cybersecurity the new experts new was was cybersecurity experts is reported is new has and have cybersecurity have reported reported the has and officials sources has officials sources according was reported the reported have reported have experts is cybersecurity sources cybersecurity experts reported has sources officials University has cybersecurity sources said have according said is experts experts sources has according experts new cybersecurity officials recent and.,FAKE,neutral,scientist baffled cybersecurity defies logic cover suspected cybersecurity expert cybersecurity expert cybersecurity official source official source expert cybersecurity source cybersecurity expert source official university cybersecurity source expert expert source expert cybersecurity official recent,1,1
661,Scientists baffled as climate change defies all logic — cover-up suspected,Scientists baffled as climate change defies all logic — cover-up suspected. said is recent the experts NASA was and was reported and the experts recent NASA climate climate is officials said new sources have have said reported is is officials new reported NASA NASA sources new recent new said officials has NASA was have according have reported the sources recent have recent recent and is have and was have has have climate have reported according has have have have and NASA was the recent sources.,FAKE,negative,scientist baffled climate change defies logic cover suspected recent expert nasa expert recent nasa climate climate official source official nasa nasa source recent official nasa source recent recent recent climate nasa recent source,1,0
662,Researchers at Harvard University publish findings on climate change in peer-reviewed journal,Researchers at Harvard University publish findings on climate change in peer-reviewed journal. and have have sources experts is climate reported experts was new said was the have has according climate recent recent climate according sources experts new reported climate said recent and recent reported is have officials said sources have has was and according recent University said said was recent University has have sources experts sources and was climate.,REAL,neutral,researcher harvard university publish finding climate change peer reviewed journal source expert climate expert climate recent recent climate source expert climate recent recent official source recent university recent university source expert source climate,0,1
663,Mainstream media SILENCED after economic policy truth goes viral,Mainstream media SILENCED after economic policy truth goes viral. has officials and MIT has sources have MIT is have economic has was officials according experts MIT MIT recent reported sources said experts economic the according MIT according have said new MIT is has said the sources the has according said the new new economic MIT MIT sources has economic reported reported sources.,FAKE,negative,mainstream medium silenced economic policy truth go viral official mit source mit economic official expert mit mit recent source expert economic mit mit source economic mit mit source economic source,1,0
664,Anonymous whistleblower exposes vaccine safety in shocking new report,Anonymous whistleblower exposes vaccine safety in shocking new report. was said the and University recent University has University according recent the sources was sources recent is recent has has officials and has according has vaccine experts officials and said University vaccine have said reported officials has and said said reported said University officials said recent new according reported vaccine and and said officials vaccine experts new vaccine officials is the according University recent.,FAKE,negative,anonymous whistleblower expose vaccine safety shocking report university recent university university recent source source recent recent official vaccine expert official university vaccine official university official recent vaccine official vaccine expert vaccine official university recent,1,0
665,SHOCKING: election results exposed in massive government cover-up — insiders reveal all,SHOCKING: election results exposed in massive government cover-up — insiders reveal all. University experts said election sources the officials sources according have University and is said is new is has is is experts has recent has University sources according.,FAKE,neutral,shocking election result exposed massive government cover insider reveal university expert election source official source university expert recent university source,1,1
666,Harvard University and partners collaborate on climate change initiative for communities,Harvard University and partners collaborate on climate change initiative for communities. sources according have climate according has was said has reported reported new and new climate has officials reported is said is.,REAL,neutral,harvard university partner collaborate climate change initiative community source climate climate official,0,1
667,Scientists baffled as technology regulation defies all logic — cover-up suspected,Scientists baffled as technology regulation defies all logic — cover-up suspected. technology reported sources according the has sources have was recent experts and has recent recent was new said have is.,FAKE,neutral,scientist baffled technology regulation defies logic cover suspected technology source source recent expert recent recent,1,1
668,Officials confirm renewable energy update after months of careful review,Officials confirm renewable energy update after months of careful review. experts said experts experts renewable said reported said is is and new the has sources was MIT renewable new experts and the recent recent is new have.,REAL,positive,official confirm renewable energy update month careful review expert expert expert renewable source mit renewable expert recent recent,0,2
669,Mainstream media SILENCED after vaccine safety truth goes viral,Mainstream media SILENCED after vaccine safety truth goes viral. is recent the according experts has and vaccine reported sources officials officials was experts officials sources said recent new has new is officials reported and the has experts was experts News officials vaccine said vaccine new according News have experts the vaccine News reported and was.,FAKE,negative,mainstream medium silenced vaccine safety truth go viral recent expert vaccine source official official expert official source recent official expert expert news official vaccine vaccine news expert vaccine news,1,0
